prompt,graph_id,n_nodes,n_edges,density,mean_in_degree,std_in_degree,max_in_degree,mean_out_degree,std_out_degree,max_out_degree,degree_assortativity,avg_clustering,transitivity,n_simple_cycles_sampled,cycle_density,avg_shortest_path,diameter,n_weakly_connected_components,largest_wcc_fraction,modularity,n_communities,spectral_gap,algebraic_connectivity,spectral_radius,n_layers,cross_layer_edge_ratio,backward_edge_ratio,layer_entropy,dag_depth,tree_likeness,mean_activation,std_activation,mean_edge_weight,std_edge_weight,weight_entropy,interpretability_label
[synthetic-clean-tree],graph_0065,56,55,0.017857142857142856,0.9821428571428571,1.4939290410162849,4,0.9821428571428571,0.132432115840994,1,0.0,0.0,0.0,0,0.0,5.4655844155844155,8,1,1.0,0.7157660161689772,10,0.0,0.0,0.0,5,0.0,1.0,0.9621982281640029,3.2524207624425294,1.0,0.14341738810938556,0.11709107293507906,0.6379286221023996,0.20435437802605622,3.9558303701201347,1.0
[synthetic-clean-tree],graph_0066,134,133,0.007462686567164179,0.9925373134328358,1.5283210408260395,4,0.9925373134328358,0.08606389996022984,1,0.0,0.0,0.0,0,0.0,6.192795421389294,8,1,1.0,0.8120949653893004,11,0.0,0.0,0.0,5,0.0,1.0,0.8924145291512863,3.5605977841345817,1.0,0.13849315178276947,0.11414848061889853,0.671984161933078,0.215353775363456,4.8359711054453625,1.0
[synthetic-clean-tree],graph_0067,97,96,0.010309278350515464,0.9896907216494846,1.4818130811406969,4,0.9896907216494846,0.10100988630033722,1,0.0,0.0,0.0,0,0.0,5.736254295532646,8,1,1.0,0.7901205250776845,10,0.0,0.0,0.0,5,0.0,1.0,0.9216617829352751,3.7376170454463824,1.0,0.13370090899083703,0.11003946362783763,0.6669882505298287,0.20399253253589025,4.514898825733604,1.0
[synthetic-clean-tree],graph_0068,69,68,0.014492753623188406,0.9855072463768116,1.419254280851605,4,0.9855072463768116,0.11951030798891765,1,0.0,0.0,0.0,0,0.0,5.507246376811594,8,1,1.0,0.7460501296660191,9,0.0,0.0,0.0,5,0.0,1.0,0.9718642502017336,3.0992312739391146,1.0,0.1684149333715231,0.14250662780940462,0.6207941173783436,0.2016828930041581,4.16519748748162,1.0
[synthetic-clean-tree],graph_0069,157,156,0.006369426751592357,0.9936305732484076,1.4866574969391586,4,0.9936305732484076,0.07955411462927897,1,0.0,0.0,0.0,0,0.0,6.338722848276989,8,1,1.0,0.8432290250442016,11,0.0,0.0,0.0,5,0.0,1.0,0.9187009386303364,3.8816805788322313,1.0,0.1316375560532506,0.10015549651993444,0.6624864174364854,0.21734041996699577,4.994025268578451,1.0
[synthetic-clean-tree],graph_0070,86,85,0.011627906976744186,0.9883720930232558,1.3850882437383298,4,0.9883720930232558,0.10720400531735916,1,0.0,0.0,0.0,0,0.0,5.851983584131327,8,1,1.0,0.7842335858742969,10,0.0,0.0,0.0,5,0.0,1.0,1.0211943517419535,3.596131889931799,1.0,0.15508279634451724,0.11679726756289027,0.6610891924356042,0.20270178918895065,4.393790148902357,1.0
[synthetic-clean-tree],graph_0071,88,87,0.011363636363636364,0.9886363636363636,1.44201814215843,4,0.9886363636363636,0.10599294378510019,1,0.0,0.0,0.0,0,0.0,5.6901776384535,8,1,1.0,0.7755186742699743,8,0.0,0.0,0.0,5,0.0,1.0,0.9497458425318517,3.890705138349522,1.0,0.152406244463502,0.12578077758288786,0.6983828438457668,0.2010172433000246,4.422294616736254,1.0
[synthetic-clean-tree],graph_0072,107,106,0.009345794392523364,0.9906542056074766,1.500749514317864,4,0.9906542056074766,0.0962208424391308,1,0.0,0.0,0.0,0,0.0,5.779932992417563,8,1,1.0,0.7950388992962991,10,0.0,0.0,0.0,5,0.0,1.0,0.9138094022603617,3.4843488890551946,1.0,0.15429154147623914,0.11800467617274059,0.6562718253460322,0.20785042648476534,4.611126697226103,1.0
[synthetic-clean-tree],graph_0073,137,136,0.0072992700729927005,0.9927007299270073,1.5449297830403215,4,0.9927007299270073,0.08512338532620875,1,0.0,0.0,0.0,0,0.0,6.311721768999571,8,1,1.0,0.8360472210140654,11,0.0,0.0,0.0,5,0.0,1.0,0.9050795585872953,3.188280462923753,1.0,0.14376239550341588,0.10320031001548545,0.6427414574799835,0.21650623220004683,4.853653611745336,1.0
[synthetic-clean-tree],graph_0074,101,100,0.009900990099009901,0.9900990099009901,1.4925229454424769,4,0.9900990099009901,0.09900990099009897,1,0.0,0.0,0.0,0,0.0,6.026930693069307,8,1,1.0,0.7784975965117951,10,0.0,0.0,0.0,5,0.0,1.0,0.9334703595566087,3.7580025397945285,1.0,0.14724505082714973,0.1077014529990859,0.7105911529047364,0.21171478139352778,4.558582685718558,1.0
[synthetic-clean-tree],graph_0075,153,152,0.006535947712418301,0.9934640522875817,1.488503797743662,4,0.9934640522875817,0.08058057520220885,1,0.0,0.0,0.0,0,0.0,6.292225662194703,8,1,1.0,0.8270762482343452,13,0.0,0.0,0.0,5,0.0,1.0,0.9387941589651869,3.6021321641935753,1.0,0.15384445029518293,0.12476292017399578,0.6562790624021417,0.21260385848806948,4.9685586513240265,1.0
[synthetic-clean-tree],graph_0076,137,136,0.0072992700729927005,0.9927007299270073,1.516316851337181,4,0.9927007299270073,0.08512338532620875,1,0.0,0.0,0.0,0,0.0,6.134177758694719,8,1,1.0,0.8282827655335481,10,0.0,0.0,0.0,5,0.0,1.0,0.9061899610284004,3.361236051194576,1.0,0.15279572448769382,0.10610833395072397,0.64173449814654,0.21060715942533936,4.857239382777378,1.0
[synthetic-clean-tree],graph_0077,142,141,0.007042253521126761,0.9929577464788732,1.4655503166418429,4,0.9929577464788732,0.08362212737350645,1,0.0,0.0,0.0,0,0.0,6.27289981020877,8,1,1.0,0.8382452700241219,11,0.0,0.0,0.0,5,0.0,1.0,0.9424799876066603,3.5534732537352607,1.0,0.14839570842331726,0.1149759903112365,0.6359010119994198,0.20358410502716437,4.896125608721659,1.0
[synthetic-clean-tree],graph_0078,102,101,0.00980392156862745,0.9901960784313726,1.4652517553824282,4,0.9901960784313726,0.09852819236393033,1,0.0,0.0,0.0,0,0.0,5.789361289070084,8,1,1.0,0.8137385628483732,8,0.0,0.0,0.0,5,0.0,1.0,0.9282598950106997,3.453725602286839,1.0,0.1512247669479975,0.13047267607690047,0.6254521376977131,0.22731842425502083,4.546039557518496,1.0
[synthetic-clean-tree],graph_0079,89,88,0.011235955056179775,0.9887640449438202,1.4952688084400578,4,0.9887640449438202,0.1054026013443467,1,0.0,0.0,0.0,0,0.0,5.666496424923391,8,1,1.0,0.773622134332362,9,0.0,0.0,0.0,5,0.0,1.0,0.9311905294344376,3.627223029018914,1.0,0.14727374898689266,0.10965076962736531,0.6552563096200662,0.21376311073784451,4.423505536669132,1.0
[synthetic-clean-tree],graph_0080,83,82,0.012048192771084338,0.9879518072289156,1.508960991803927,4,0.9879518072289156,0.10910102576069176,1,0.0,0.0,0.0,0,0.0,5.556273875991772,8,1,1.0,0.7658659927057531,11,0.0,0.0,0.0,5,0.0,1.0,0.9298859386244589,3.552712587309543,1.0,0.14174034595468893,0.13248915598037497,0.6204295024035414,0.2198129843756052,4.341769995363259,1.0
[synthetic-clean-tree],graph_0081,103,102,0.009708737864077669,0.9902912621359223,1.523251157860597,4,0.9902912621359223,0.0980534460035153,1,0.0,0.0,0.0,0,0.0,6.060156101275462,8,1,1.0,0.7877988990763182,13,0.0,0.0,0.0,5,0.0,1.0,0.9229347272759503,3.287926600157991,1.0,0.14890625603819646,0.12238865698335419,0.6188178531071568,0.20187930630568046,4.571739609604965,1.0
[synthetic-clean-tree],graph_0082,110,109,0.00909090909090909,0.990909090909091,1.5403391276271514,4,0.990909090909091,0.09491187735373226,1,0.0,0.0,0.0,0,0.0,5.762135112593828,8,1,1.0,0.8049886637284706,10,0.0,0.0,0.0,5,0.0,1.0,0.8785104453413348,3.5020626914554276,1.0,0.13375081337091402,0.11247481085012133,0.6610265252386116,0.21650338911573994,4.634960045557157,1.0
[synthetic-clean-tree],graph_0083,89,88,0.011235955056179775,0.9887640449438202,1.554221377536877,4,0.9887640449438202,0.1054026013443467,1,0.0,0.0,0.0,0,0.0,5.740551583248212,8,1,1.0,0.7782318191022102,11,0.0,0.0,0.0,5,0.0,1.0,0.8926153052836582,3.379163241156605,1.0,0.15675126253191013,0.12177121663330898,0.6479071325057199,0.20541326877313437,4.425275732897257,1.0
[synthetic-clean-tree],graph_0084,128,127,0.0078125,0.9921875,1.4496556366405609,4,0.9921875,0.08804240366863003,1,0.0,0.0,0.0,0,0.0,6.136564960629921,8,1,1.0,0.8249085614428681,11,0.0,0.0,0.0,5,0.0,1.0,0.9495859271756133,3.444627592479196,1.0,0.14624843252800543,0.11838384056217005,0.6927535623530056,0.20839553863748905,4.795265459400257,1.0
[synthetic-clean-tree],graph_0085,169,168,0.005917159763313609,0.9940828402366864,1.509328160505884,4,0.9940828402366864,0.07669515619417586,1,0.0,0.0,0.0,0,0.0,6.3729219498450265,8,1,1.0,0.8448994497951517,12,0.0,0.0,0.0,5,0.0,1.0,0.907893066917093,3.5315522623699374,1.0,0.14108686011860003,0.11328588250997416,0.637607258058094,0.20227669344713492,5.072873021420033,1.0
[synthetic-clean-tree],graph_0086,129,128,0.007751937984496124,0.9922480620155039,1.4863519882715803,4,0.9922480620155039,0.0877031666587966,1,0.0,0.0,0.0,0,0.0,6.1438953488372094,8,1,1.0,0.8218778240472803,11,0.0,0.0,0.0,5,0.0,1.0,0.9206075945298948,3.5416772190263823,1.0,0.1458441886949435,0.10640239554953873,0.6486816336106526,0.21406091086832404,4.794722945042288,1.0
[synthetic-clean-tree],graph_0087,141,140,0.0070921985815602835,0.9929078014184397,1.470738001173277,4,0.9929078014184397,0.08391602529219315,1,0.0,0.0,0.0,0,0.0,6.3193515704154,8,1,1.0,0.8365896492641199,11,0.0,0.0,0.0,5,0.0,1.0,0.9385092635116326,3.259660175213088,1.0,0.14630441966559649,0.10947048763857888,0.6458725764609515,0.1975824051593347,4.894176141392083,1.0
[synthetic-clean-tree],graph_0088,141,140,0.0070921985815602835,0.9929078014184397,1.5228587054909237,4,0.9929078014184397,0.08391602529219315,1,0.0,0.0,0.0,0,0.0,6.164539007092198,8,1,1.0,0.8182250539984978,9,0.0,0.0,0.0,5,0.0,1.0,0.8830050933115161,3.7142217642065396,1.0,0.14740276387284407,0.11102992533453347,0.6445903747848487,0.20914762849903973,4.886511700258554,1.0
[synthetic-clean-tree],graph_0089,165,164,0.006060606060606061,0.9939393939393939,1.49137711303902,4,0.9939393939393939,0.07761362712039818,1,0.0,0.0,0.0,0,0.0,6.3847745750184774,8,1,1.0,0.8417730031788585,12,0.0,0.0,0.0,5,0.0,1.0,0.9136674591251809,3.463934006094701,1.0,0.14053088090430285,0.09585470776398908,0.6475581602010282,0.21316712378393285,5.043257406185729,1.0
[synthetic-clean-tree],graph_0090,121,120,0.008264462809917356,0.9917355371900827,1.4402471537703936,4,0.9917355371900827,0.09053265413308528,1,0.0,0.0,0.0,0,0.0,6.131129476584022,8,1,1.0,0.8243675814164108,10,0.0,0.0,0.0,5,0.0,1.0,0.9368259573211497,3.6771304411803905,1.0,0.14226761680856856,0.11902869706550157,0.6342428724392989,0.21333768358790176,4.728627628067736,1.0
[synthetic-clean-tree],graph_0091,63,62,0.015873015873015872,0.9841269841269841,1.3742768775818006,4,0.9841269841269841,0.12498425196844143,1,0.0,0.0,0.0,0,0.0,5.457245263696876,8,1,1.0,0.7375902794103142,7,0.0,0.0,0.0,5,0.0,1.0,1.0064773432823104,3.3643181455727804,1.0,0.16801533152782863,0.14134465747513403,0.6651667133193757,0.19251708544825352,4.084794441666438,1.0
[synthetic-clean-tree],graph_0092,191,190,0.005235602094240838,0.9947643979057592,1.5434285021828165,4,0.9947643979057592,0.07216779451356137,1,0.0,0.0,0.0,0,0.0,6.449820887296776,8,1,1.0,0.8456918237210348,13,0.0,0.0,0.0,5,0.0,1.0,0.8830457186527458,3.6803043177683032,1.0,0.1379471338576313,0.09342447934979123,0.6422908306567032,0.20182791621960727,5.197048367121856,1.0
[synthetic-clean-tree],graph_0093,95,94,0.010526315789473684,0.9894736842105263,1.5251901475388516,4,0.9894736842105263,0.10205641805087011,1,0.0,0.0,0.0,0,0.0,5.6649496080627095,8,1,1.0,0.7779878163577608,9,0.0,0.0,0.0,5,0.0,1.0,0.8969611551858406,3.534859039266699,1.0,0.14487723567883434,0.12451530005713302,0.6468285544425731,0.22309464866091583,4.481433268448055,1.0
[synthetic-clean-tree],graph_0094,162,161,0.006172839506172839,0.9938271604938271,1.5051225846481289,4,0.9938271604938271,0.0783245527188242,1,0.0,0.0,0.0,0,0.0,6.358944866191243,8,1,1.0,0.8381837532593617,13,0.0,0.0,0.0,5,0.0,1.0,0.9228826285188922,3.6596579603269186,1.0,0.13721057063357095,0.10660413985363756,0.6284862589352328,0.2153010896163383,5.021633996098139,1.0
[synthetic-clean-tree],graph_0095,88,87,0.011363636363636364,0.9886363636363636,1.4654685736978013,4,0.9886363636363636,0.10599294378510019,1,0.0,0.0,0.0,0,0.0,5.698014629049112,8,1,1.0,0.772751364269373,10,0.0,0.0,0.0,5,0.0,1.0,0.9497458425318517,3.212036140994886,1.0,0.1500989054929292,0.11711249210688231,0.6432582384613541,0.20496980201091283,4.413230098198136,1.0
[synthetic-clean-tree],graph_0096,96,95,0.010416666666666666,0.9895833333333334,1.5444442883193366,4,0.9895833333333334,0.10152910775842669,1,0.0,0.0,0.0,0,0.0,5.725219298245614,8,1,1.0,0.7938730961676896,11,0.0,0.0,0.0,5,0.0,1.0,0.891545739484251,3.4154495154039344,1.0,0.14623447150788912,0.12029834047435568,0.6690410077640624,0.23567760327396609,4.488678409397318,1.0
[synthetic-clean-tree],graph_0097,186,185,0.005376344086021506,0.9946236559139785,1.529274590236699,4,0.9946236559139785,0.0731261855308357,1,0.0,0.0,0.0,0,0.0,6.410520197616972,8,1,1.0,0.8566736865656335,13,0.0,0.0,0.0,5,0.0,1.0,0.8904900398443988,3.832734352548637,1.0,0.13823204390078536,0.09609144972036222,0.6208868589231719,0.19967993592295694,5.167794455441492,1.0
[synthetic-clean-tree],graph_0098,138,137,0.007246376811594203,0.9927536231884058,1.4421018115759514,4,0.9927536231884058,0.08481666601970744,1,0.0,0.0,0.0,0,0.0,6.221305405691315,8,1,1.0,0.833806990262127,12,0.0,0.0,0.0,5,0.0,1.0,0.9576272740443299,3.291873778546025,1.0,0.14601228146513678,0.10322294294182012,0.6452192684790152,0.18531175794390597,4.877145607905367,1.0
[synthetic-clean-tree],graph_0099,82,81,0.012195121951219513,0.9878048780487805,1.4524487517849196,4,0.9878048780487805,0.10975609756097561,1,0.0,0.0,0.0,0,0.0,5.62451068955134,8,1,1.0,0.764913618479887,9,0.0,0.0,0.0,5,0.0,1.0,0.949568877311553,3.5152506614299326,1.0,0.15236421094570451,0.11663331782688699,0.6815272304262535,0.20316761249331663,4.3475742728175755,1.0
[synthetic-clean-tree],graph_0100,160,159,0.00625,0.99375,1.4768923242741836,4,0.99375,0.07880950133074056,1,0.0,0.0,0.0,0,0.0,6.3224842767295595,8,1,1.0,0.8475215768791402,12,0.0,0.0,0.0,5,0.0,1.0,0.9362941594102105,3.631325449791998,1.0,0.14593650130743313,0.10246435809028948,0.6496055109247542,0.20557509310741112,5.017417717007161,1.0
[synthetic-clean-tree],graph_0101,86,85,0.011627906976744186,0.9883720930232558,1.5211240186623292,4,0.9883720930232558,0.10720400531735916,1,0.0,0.0,0.0,0,0.0,5.493023255813953,8,1,1.0,0.7794279220153275,10,0.0,0.0,0.0,5,0.0,1.0,0.9242672214239389,3.120644775479216,1.0,0.14825383959017296,0.11680633570137633,0.6672454983449553,0.19049849546394498,4.400437014855695,1.0
[synthetic-clean-tree],graph_0102,224,223,0.004464285714285714,0.9955357142857143,1.5396479417187474,4,0.9955357142857143,0.06666600233512535,1,0.0,0.0,0.0,0,0.0,6.49931934657271,8,1,1.0,0.8740396795020566,13,0.0,0.0,0.0,5,0.0,1.0,0.8638523544812332,3.246122163280553,1.0,0.13889157921032966,0.09215413204978473,0.6397142654085267,0.19915457345637289,5.357079202433218,1.0
[synthetic-clean-tree],graph_0103,67,66,0.014925373134328358,0.9850746268656716,1.4298787894922376,4,0.9850746268656716,0.12125430454680534,1,0.0,0.0,0.0,0,0.0,5.471732247851651,8,1,1.0,0.7528862634231068,9,0.0,0.0,0.0,5,0.0,1.0,0.9724749945293685,3.228780280382054,1.0,0.1620947358340613,0.14743228774601533,0.641985806220077,0.20119702975049997,4.138906515487498,1.0
[synthetic-clean-tree],graph_0104,193,192,0.0051813471502590676,0.9948186528497409,1.535410729091595,4,0.9948186528497409,0.07179485212720736,1,0.0,0.0,0.0,0,0.0,6.412348877374784,8,1,1.0,0.860349594854381,13,0.0,0.0,0.0,5,0.0,1.0,0.8836695777950219,3.1491296233053734,1.0,0.1388864010645914,0.10260141527858706,0.6391859371435044,0.21043167016644082,5.201306781424069,1.0
[synthetic-clean-tree],graph_0105,153,152,0.006535947712418301,0.9934640522875817,1.527511248639706,4,0.9934640522875817,0.08058057520220885,1,0.0,0.0,0.0,0,0.0,6.2595459236326105,8,1,1.0,0.8190773744535964,10,0.0,0.0,0.0,5,0.0,1.0,0.9106769504064338,3.616705898237179,1.0,0.14204483627725434,0.12056572354262662,0.6565323117621276,0.22137083863608595,4.965451132342215,1.0
[synthetic-clean-tree],graph_0106,183,182,0.00546448087431694,0.994535519125683,1.4913127959270545,4,0.994535519125683,0.07371987739471061,1,0.0,0.0,0.0,0,0.0,6.390199963970455,8,1,1.0,0.8495298614655059,13,0.0,0.0,0.0,5,0.0,1.0,0.9167830294755632,3.651646905683885,1.0,0.1367795369181929,0.10429113525292606,0.6714790985916744,0.2030796297021704,5.156547695896185,1.0
[synthetic-clean-tree],graph_0107,154,153,0.006493506493506494,0.9935064935064936,1.5562890979671293,4,0.9935064935064936,0.0803202394600843,1,0.0,0.0,0.0,0,0.0,6.262965792377557,8,1,1.0,0.8303746924253239,11,0.0,0.0,0.0,5,0.0,1.0,0.8700751823567292,3.3916798807015667,1.0,0.13922316891478947,0.10276590167327322,0.6339715635273375,0.206584151675359,4.9760837084393925,1.0
[synthetic-clean-tree],graph_0108,178,177,0.0056179775280898875,0.9943820224719101,1.5195253213992315,4,0.9943820224719101,0.07474232975084308,1,0.0,0.0,0.0,0,0.0,6.3861486700945855,8,1,1.0,0.8505268921467048,13,0.0,0.0,0.0,5,0.0,1.0,0.9005527671643243,3.706804675306543,1.0,0.14263859828563552,0.10337182817485786,0.6449816642476359,0.20769070757944405,5.122272000429177,1.0
[synthetic-clean-tree],graph_0109,97,96,0.010309278350515464,0.9896907216494846,1.5498243689044235,4,0.9896907216494846,0.10100988630033722,1,0.0,0.0,0.0,0,0.0,5.791666666666667,8,1,1.0,0.7728958818259375,9,0.0,0.0,0.0,5,0.0,1.0,0.8980437988819227,3.617578813908793,1.0,0.1404875036203135,0.10487189352585392,0.6298021569890602,0.22833898644232034,4.496324378627867,1.0
[synthetic-clean-tree],graph_0110,56,55,0.017857142857142856,0.9821428571428571,1.445325858322162,4,0.9821428571428571,0.132432115840994,1,0.0,0.0,0.0,0,0.0,5.414285714285715,8,1,1.0,0.7304407347969852,8,0.0,0.0,0.0,5,0.0,1.0,0.9833103621835106,2.7479732670961603,1.0,0.157458236349093,0.15250814002478183,0.6134486304736672,0.20271704951380773,3.9529619171028516,1.0
[synthetic-clean-tree],graph_0111,119,118,0.008403361344537815,0.9915966386554622,1.4406802683520563,4,0.9915966386554622,0.09128386967395141,1,0.0,0.0,0.0,0,0.0,6.062953995157385,8,1,1.0,0.7973830141280177,10,0.0,0.0,0.0,5,0.0,1.0,0.9539516050958008,3.4349492147964247,1.0,0.14586865562301032,0.08989266665253483,0.644800064738169,0.19405380648601478,4.723218277459418,1.0
[synthetic-clean-tree],graph_0112,74,73,0.013513513513513514,0.9864864864864865,1.5021897821877492,4,0.9864864864864865,0.11545951007185856,1,0.0,0.0,0.0,0,0.0,5.397260273972603,8,1,1.0,0.7507820721427368,10,0.0,0.0,0.0,5,0.0,1.0,0.9338481501293834,3.587222725084118,1.0,0.14610868756871245,0.13834000499387258,0.6354773882128297,0.21967216639143136,4.229554889387582,1.0
[synthetic-clean-tree],graph_0113,112,111,0.008928571428571428,0.9910714285714286,1.472943698094093,4,0.9910714285714286,0.09406833707904229,1,0.0,0.0,0.0,0,0.0,6.079954954954955,8,1,1.0,0.8017796384279607,10,0.0,0.0,0.0,5,0.0,1.0,0.940322455566485,3.486794672746928,1.0,0.1517341290824848,0.13093636442691933,0.6555633603128602,0.21153152650153215,4.655047478717843,1.0
[synthetic-clean-tree],graph_0114,183,182,0.00546448087431694,0.994535519125683,1.5022652031321468,4,0.994535519125683,0.07371987739471061,1,0.0,0.0,0.0,0,0.0,6.4263496066774755,8,1,1.0,0.8585338357473659,13,0.0,0.0,0.0,5,0.0,1.0,0.8987709175797776,3.6508901457534146,1.0,0.1402758325597022,0.09497094609020665,0.6597771860551613,0.2055310584553917,5.153987527215201,1.0
[synthetic-clean-tree],graph_0115,60,59,0.016666666666666666,0.9833333333333333,1.4661931053658046,4,0.9833333333333333,0.12801909579781015,1,0.0,0.0,0.0,0,0.0,5.437853107344632,8,1,1.0,0.7209817272177231,10,0.0,0.0,0.0,5,0.0,1.0,0.9638280347694861,3.1040202123142584,1.0,0.14006549422833003,0.13367794150189977,0.6237621928662404,0.1862409538919023,4.032813661845051,1.0
[synthetic-clean-tree],graph_0116,184,183,0.005434782608695652,0.9945652173913043,1.5054151623270184,4,0.9945652173913043,0.07352037640472112,1,0.0,0.0,0.0,0,0.0,6.401639344262295,8,1,1.0,0.8643553394844837,13,0.0,0.0,0.0,5,0.0,1.0,0.9019653375741726,3.507329248883689,1.0,0.14486323407759322,0.10341654232172613,0.6565644166147262,0.21037985179037552,5.155240673330939,1.0
[synthetic-clean-tree],graph_0117,169,168,0.005917159763313609,0.9940828402366864,1.5054026626020853,4,0.9940828402366864,0.07669515619417586,1,0.0,0.0,0.0,0,0.0,6.346294730910116,8,1,1.0,0.8433918030830327,12,0.0,0.0,0.0,5,0.0,1.0,0.907893066917093,3.7487035664703896,1.0,0.14351554557100674,0.11056360509638374,0.6616886975373566,0.21888788660630704,5.066396273780077,1.0
[synthetic-clean-tree],graph_0118,62,61,0.016129032258064516,0.9838709677419355,1.5079566978880776,4,0.9838709677419355,0.1259717689662364,1,0.0,0.0,0.0,0,0.0,5.502379693283976,8,1,1.0,0.7534113679004828,10,0.0,0.0,0.0,5,0.0,1.0,0.9455547487305609,2.9768671301217546,1.0,0.15538879422693433,0.13197873883077296,0.6600316549723858,0.1972376560353109,4.064177457180711,1.0
[synthetic-clean-tree],graph_0119,151,150,0.006622516556291391,0.9933774834437086,1.5071427673191444,4,0.9933774834437086,0.0811089318802377,1,0.0,0.0,0.0,0,0.0,6.210860927152318,8,1,1.0,0.8310839815155178,11,0.0,0.0,0.0,5,0.0,1.0,0.902603216058424,3.804832862225845,1.0,0.14174132217528285,0.1044847186314707,0.6906210387751357,0.2135271421581256,4.960516440253687,1.0
[synthetic-clean-tree],graph_0120,86,85,0.011627906976744186,0.9883720930232558,1.4666381907195158,4,0.9883720930232558,0.10720400531735916,1,0.0,0.0,0.0,0,0.0,5.608207934336526,8,1,1.0,0.7811251443150828,8,0.0,0.0,0.0,5,0.0,1.0,0.9368424246588868,2.989880266960789,1.0,0.14937193156532658,0.11434908007453005,0.6901567717319563,0.196229912236871,4.399860624142693,1.0
[synthetic-clean-tree],graph_0121,120,119,0.008333333333333333,0.9916666666666667,1.4916201110053304,4,0.9916666666666667,0.09090593428863096,1,0.0,0.0,0.0,0,0.0,6.088935574229692,8,1,1.0,0.8114322744758177,10,0.0,0.0,0.0,5,0.0,1.0,0.9230604957899095,3.698895421434019,1.0,0.15302498102622983,0.11575053227730953,0.6475452727015588,0.20307698105675417,4.7279481984423795,1.0
[synthetic-clean-tree],graph_0122,78,77,0.01282051282051282,0.9871794871794872,1.4366412908424926,4,0.9871794871794872,0.11249954342810412,1,0.0,0.0,0.0,0,0.0,5.627039627039627,8,1,1.0,0.7477629769563264,10,0.0,0.0,0.0,5,0.0,1.0,0.9632902353234405,3.447598848387477,1.0,0.14148464097102798,0.10925007719481425,0.5963699032661977,0.22627195040927978,4.271184046758805,1.0
[synthetic-clean-tree],graph_0123,131,130,0.007633587786259542,0.9923664122137404,1.4645749882735404,4,0.9923664122137404,0.0870362919923006,1,0.0,0.0,0.0,0,0.0,6.258367586611861,8,1,1.0,0.8262997069500376,12,0.0,0.0,0.0,5,0.0,1.0,0.945757522953239,3.2972504004683323,1.0,0.13420485713089955,0.08976126670041167,0.6187670270607514,0.21204020134631302,4.807069658554942,1.0
[synthetic-clean-tree],graph_0124,90,89,0.011111111111111112,0.9888888888888889,1.4259066857768814,4,0.9888888888888889,0.10482201257840673,1,0.0,0.0,0.0,0,0.0,5.657428214731586,8,1,1.0,0.7764140795731214,9,0.0,0.0,0.0,5,0.0,1.0,0.9607397366071277,3.4721219992870074,1.0,0.1510226285653667,0.1177695881995995,0.617410252732032,0.2134182112724612,4.428485540520856,1.0
[synthetic-clean-tree],graph_0125,97,96,0.010309278350515464,0.9896907216494846,1.4748394660906843,4,0.9896907216494846,0.10100988630033722,1,0.0,0.0,0.0,0,0.0,5.748281786941581,8,1,1.0,0.7893283384971259,9,0.0,0.0,0.0,5,0.0,1.0,0.9216617829352751,3.2735424262815087,1.0,0.1441950635357943,0.11572848391701264,0.6509342381265939,0.2074894896161627,4.513009772147191,1.0
[synthetic-clean-tree],graph_0126,185,184,0.005405405405405406,0.9945945945945946,1.4759231551712921,4,0.9945945945945946,0.07332248630405692,1,0.0,0.0,0.0,0,0.0,6.366509988249119,8,1,1.0,0.8589973600038414,13,0.0,0.0,0.0,5,0.0,1.0,0.9225888439893843,3.771912483897506,1.0,0.14222847822080129,0.09642707564889236,0.6422237018731127,0.20470677555405786,5.16224967708899,1.0
[synthetic-clean-tree],graph_0127,180,179,0.005555555555555556,0.9944444444444445,1.5220498685881274,4,0.9944444444444445,0.07432826755699806,1,0.0,0.0,0.0,0,0.0,6.352513966480447,8,1,1.0,0.8553736473226259,11,0.0,0.0,0.0,5,0.0,1.0,0.8945619646442687,3.4032053310825985,1.0,0.14041515456464498,0.09659311398414726,0.6497990837597452,0.2185320397483919,5.128966775440265,1.0
[synthetic-clean-tree],graph_0128,87,86,0.011494252873563218,0.9885057471264368,1.4893819814770755,4,0.9885057471264368,0.10659331604018046,1,0.0,0.0,0.0,0,0.0,5.665330125634857,8,1,1.0,0.7966704136413022,10,0.0,0.0,0.0,5,0.0,1.0,0.9181391414754109,2.9295455047774785,1.0,0.13548112290056868,0.12297650939510285,0.6236221229418762,0.2082410465320763,4.396090443138153,1.0
[synthetic-clean-tree],graph_0129,94,93,0.010638297872340425,0.9893617021276596,1.4695105629778529,4,0.9893617021276596,0.10259202937226548,1,0.0,0.0,0.0,0,0.0,5.726607183710821,8,1,1.0,0.7797491708072202,11,0.0,0.0,0.0,5,0.0,1.0,0.9492614864556832,3.58361730676192,1.0,0.1505638486950216,0.1156969382177255,0.6433247854175315,0.23008858185979064,4.4657884898332085,1.0
[synthetic-clean-tree],graph_0130,76,75,0.013157894736842105,0.9868421052631579,1.4463513172683842,4,0.9868421052631579,0.11395071102426826,1,0.0,0.0,0.0,0,0.0,5.605964912280702,8,1,1.0,0.7576304980136982,9,0.0,0.0,0.0,5,0.0,1.0,0.9635934937751311,3.160493438734051,1.0,0.14622483582686985,0.13574830152822398,0.6503253410628881,0.19685921252070565,4.268141729282295,1.0
